date,hf_geo_factor
2018-07-24,97.843406
2018-07-25,99.172192
2018-07-26,99.456914
2018-07-27,99.275727
2018-07-30,99.750345
2018-07-31,98.658507
2018-08-01,96.643000
2018-08-02,97.732333
2018-08-03,97.749323
2018-08-06,98.034658
2018-08-07,99.078907
2018-08-08,96.236527
2018-08-09,95.972229
2018-08-10,97.028436
2018-08-13,96.581781
2018-08-14,95.561818
2018-08-15,93.863788
2018-08-16,94.578844
2018-08-17,95.217232
2018-08-20,95.555134
2018-08-21,96.678019
2018-08-22,99.537760
2018-08-23,99.134963
2018-08-24,100.177987
2018-08-27,101.324546
2018-08-28,100.935675
2018-08-29,103.155431
2018-08-30,103.074771
2018-08-31,102.968413
2018-09-03,103.411261
2018-09-04,103.189837
2018-09-05,102.226675
2018-09-06,101.658028
2018-09-07,102.233545
2018-09-10,102.537281
2018-09-11,105.443331
2018-09-12,105.799634
2018-09-13,104.091298
2018-09-14,103.418558
2018-09-17,103.158122
2018-09-18,104.241011
2018-09-19,104.930555
2018-09-20,104.180721
2018-09-21,104.269291
2018-09-24,106.844123
2018-09-25,106.974768
2018-09-26,107.404674
2018-09-27,107.636404
2018-09-28,109.749987
2018-10-01,112.420260
2018-10-02,112.029978
2018-10-03,113.974091
2018-10-04,112.378798
2018-10-05,111.262170
2018-10-08,110.902006
2018-10-09,112.221897
2018-10-10,109.275183
2018-10-11,106.414403
2018-10-12,106.670419
2018-10-15,106.604539
2018-10-16,107.776369
2018-10-17,106.261550
2018-10-18,105.052064
2018-10-19,105.949106
2018-10-22,105.884396
2018-10-23,101.087784
2018-10-24,100.297527
2018-10-25,101.623064
2018-10-26,103.083479
2018-10-29,101.832159
2018-10-30,100.862739
2018-10-31,98.744922
2018-11-01,96.369065
2018-11-02,96.171500
2018-11-05,96.235411
2018-11-06,94.869025
2018-11-07,95.305616
2018-11-08,94.036081
2018-11-09,92.370860
2018-11-12,91.165848
2018-11-13,86.109654
2018-11-14,86.704184
2018-11-15,87.891779
2018-11-16,88.553415
2018-11-19,88.503671
2018-11-20,82.583747
2018-11-21,83.914743
2018-11-22,82.823758
2018-11-23,78.606897
2018-11-26,80.049338
2018-11-27,80.701281
2018-11-28,78.254642
2018-11-29,79.081329
2018-11-30,78.260342
2018-12-03,81.819374
2018-12-04,81.932603
2018-12-05,81.618747
2018-12-06,79.832574
2018-12-07,81.234537
2018-12-10,79.245526
2018-12-11,80.228687
2018-12-12,79.926362
2018-12-13,81.764543
2018-12-14,79.933659
2018-12-17,77.882761
2018-12-18,74.571037
2018-12-19,75.272111
2018-12-20,72.877853
2018-12-21,71.178838
2018-12-24,67.352871
2018-12-25,70.355215
2018-12-26,73.045967
2018-12-27,70.975257
2018-12-28,70.302276
2019-01-02,72.398870
2019-01-03,73.524819
2019-01-04,75.983786
2019-01-07,76.548516
2019-01-08,77.786709
2019-01-09,81.345741
2019-01-10,81.307900
2019-01-11,80.837888
2019-01-14,79.544865
2019-01-15,81.099921
2019-01-16,82.014564
2019-01-17,81.847731
2019-01-18,83.879188
2019-01-21,84.116191
2019-01-22,82.683257
2019-01-23,81.902693
2019-01-24,82.308925
2019-01-25,82.688289
2019-01-28,80.633158
2019-01-29,82.133624
2019-01-30,82.524146
2019-01-31,81.998373
2019-02-01,84.118827
2019-02-04,84.101837
2019-02-05,83.210255
2019-02-06,83.785159
2019-02-07,83.041342
2019-02-08,83.456710
2019-02-11,82.600759
2019-02-12,83.813680
2019-02-13,85.100390
2019-02-14,86.512046
2019-02-15,88.890726
2019-02-18,89.153798
2019-02-19,89.190786
2019-02-20,90.115735
2019-02-21,89.876096
2019-02-22,89.837270
2019-02-25,87.038377
2019-02-26,88.305888
2019-02-27,89.038546
2019-02-28,89.011010
2019-03-01,87.175279
2019-03-04,87.935232
2019-03-05,87.961116
2019-03-06,88.487075
2019-03-07,88.971572
2019-03-08,88.336804
2019-03-11,89.851569
2019-03-12,90.048334
2019-03-13,90.951261
2019-03-14,90.312260
2019-03-15,90.056058
2019-03-18,90.557358
2019-03-19,90.742965
2019-03-20,91.952823
2019-03-21,91.184402
2019-03-22,90.619563
2019-03-25,90.975253
2019-03-26,92.113104
2019-03-27,91.199073
2019-03-28,91.080998
2019-03-29,91.560834
2019-04-01,93.693617
2019-04-02,94.486270
2019-04-03,94.405183
2019-04-04,93.925959
2019-04-05,95.287313
2019-04-08,95.975074
2019-04-09,95.702068
2019-04-10,96.446869
2019-04-11,95.694213
2019-04-12,96.350018
2019-04-15,96.059224
2019-04-16,96.838562
2019-04-17,96.548381
2019-04-18,96.825248
2019-04-19,96.830707
2019-04-22,99.767914
2019-04-23,99.877522
2019-04-24,99.989153
2019-04-25,99.170933
2019-04-26,96.057572
2019-04-29,96.536609
2019-04-30,96.879970
2019-05-01,97.532099
2019-05-02,95.331970
2019-05-03,95.888473
2019-05-06,96.147312
2019-05-07,94.710757
2019-05-08,95.293144
2019-05-09,95.244013
2019-05-10,95.953795
2019-05-13,94.710571
2019-05-14,95.985565
2019-05-15,97.446352
2019-05-16,98.654984
2019-05-17,97.922140
2019-05-20,97.998140
2019-05-21,97.770272
2019-05-22,96.100391
2019-05-23,92.301533
2019-05-24,93.899463
2019-05-27,93.110617
2019-05-28,92.927034
2019-05-29,92.144873
2019-05-30,87.871879
2019-05-31,83.297731
2019-06-03,82.341012
2019-06-04,82.234468
2019-06-05,80.906054
2019-06-06,82.175961
2019-06-07,85.687886
2019-06-10,85.250869
2019-06-11,84.556665
2019-06-12,82.580596
2019-06-13,83.247505
2019-06-14,84.196500
2019-06-17,82.742157
2019-06-18,84.665419
2019-06-19,84.447244
2019-06-20,87.842451
2019-06-21,88.672146
2019-06-24,87.967822
2019-06-25,88.307562
2019-06-26,88.269031
2019-06-27,88.176414
2019-06-28,86.991215
2019-07-01,87.966094
2019-07-02,84.891372
2019-07-03,86.211449
2019-07-04,85.488298
2019-07-05,87.081568
2019-07-08,86.587323
2019-07-09,87.453821
2019-07-10,89.951056
2019-07-11,89.898304
2019-07-12,90.039254
2019-07-15,88.904838
2019-07-16,86.365823
2019-07-17,85.485344
2019-07-18,84.139383
2019-07-19,84.058909
2019-07-22,85.077887
2019-07-23,86.411891
2019-07-24,85.102917
2019-07-25,84.840643
2019-07-26,85.196946
2019-07-29,85.921694
2019-07-30,87.487669
2019-07-31,86.542907
2019-08-01,82.547470
2019-08-02,82.644135
2019-08-05,81.428578
2019-08-06,79.568374
2019-08-07,78.092381
2019-08-08,79.012188
2019-08-09,80.228063
2019-08-12,80.025466
2019-08-13,83.419875
2019-08-14,80.851114
2019-08-15,79.797599
2019-08-16,80.171503
2019-08-19,81.528996
2019-08-20,82.018153
2019-08-21,82.623360
2019-08-22,82.225595
2019-08-23,80.567616
2019-08-26,80.655573
2019-08-27,82.100038
2019-08-28,82.181070
2019-08-29,83.208887
2019-08-30,81.962971
2019-09-02,81.489951
2019-09-03,80.959331
2019-09-04,83.858325
2019-09-05,84.179664
2019-09-06,85.357807
2019-09-09,86.790872
2019-09-10,86.934031
2019-09-11,85.256557
2019-09-12,84.133300
2019-09-13,84.020630
2019-09-16,91.816763
2019-09-17,89.702457
2019-09-18,87.965973
2019-09-19,91.053396
2019-09-20,91.229627
2019-09-23,89.125846
2019-09-24,86.579534
2019-09-25,86.974848
2019-09-26,86.140230
2019-09-27,85.907221
2019-09-30,84.617523
2019-10-01,84.007896
2019-10-02,81.871863
2019-10-03,81.782309
2019-10-04,82.552808
2019-10-07,82.499629
2019-10-08,82.757560
2019-10-09,82.682173
2019-10-10,84.445897
2019-10-11,85.830685
2019-10-14,83.741202
2019-10-15,83.700298
2019-10-16,84.430636
2019-10-17,85.176663
2019-10-18,84.251954
2019-10-21,84.045069
2019-10-22,84.737250
2019-10-23,86.586349
2019-10-24,87.055082
2019-10-25,87.528047
2019-10-28,87.007919
2019-10-29,86.546353
2019-10-30,85.983855
2019-10-31,86.129487
2019-11-01,88.964755
2019-11-04,90.410708
2019-11-05,91.737415
2019-11-06,90.379496
2019-11-07,90.937038
2019-11-08,92.113606
2019-11-11,90.717452
2019-11-12,90.853873
2019-11-13,91.681544
2019-11-14,91.301196
2019-11-15,92.389358
2019-11-18,91.005369
2019-11-19,89.197119
2019-11-20,91.323645
2019-11-21,94.303320
2019-11-22,94.054787
2019-11-25,92.699319
2019-11-26,93.881214
2019-11-27,93.279923
2019-11-28,93.453441
2019-11-29,90.320453
2019-12-02,90.683812
2019-12-03,91.266571
2019-12-04,92.370475
2019-12-05,92.795109
2019-12-06,93.539166
2019-12-09,93.361600
2019-12-10,93.499914
2019-12-11,93.266959
2019-12-12,93.886148
2019-12-13,94.391310
2019-12-16,95.026450
2019-12-17,95.631898
2019-12-18,96.135408
2019-12-19,97.097903
2019-12-20,96.615988
2019-12-23,96.217184
2019-12-24,97.844302
2019-12-25,97.494924
2019-12-26,96.809428
2019-12-27,96.900022
2019-12-30,96.667067
2019-12-31,95.825841
2020-01-02,96.175274
2020-01-03,99.255454
2020-01-06,99.014218
2020-01-07,99.534237
2020-01-08,95.791621
2020-01-09,95.007250
2020-01-10,94.134364
2020-01-13,93.138021
2020-01-14,93.212664
2020-01-15,93.265602
2020-01-16,93.745679
2020-01-17,94.339597
2020-01-20,94.262372
2020-01-21,93.494324
2020-01-22,91.089760
2020-01-23,90.644220
2020-01-24,88.865716
2020-01-27,85.070961
2020-01-28,86.637548
2020-01-29,85.882255
2020-01-30,85.453705
2020-01-31,83.551853
2020-02-03,80.117022
2020-02-04,79.069819
2020-02-05,81.557067
2020-02-06,80.214650
2020-02-07,79.398509
2020-02-10,77.599635
2020-02-11,79.152000
2020-02-12,81.949668
2020-02-13,82.017627
2020-02-14,83.030533
2020-02-17,83.637152
2020-02-18,84.072889
2020-02-19,86.179603
2020-02-20,85.806124
2020-02-21,84.636132
2020-02-24,80.863158
2020-02-25,79.177457
2020-02-26,77.271371
2020-02-27,75.017636
2020-02-28,73.728289
2020-03-02,77.868484
2020-03-03,76.655880
2020-03-04,76.346313
2020-03-05,74.355519
2020-03-06,67.941220
2020-03-09,52.262463
2020-03-10,58.084470
2020-03-11,55.768236
2020-03-12,53.607733
2020-03-13,56.325964
2020-03-16,47.764634
2020-03-17,46.624199
2020-03-18,45.801827
2020-03-19,45.744786
2020-03-20,47.508510
2020-03-23,48.241726
2020-03-24,48.997098
2020-03-25,48.822781
2020-03-26,48.343288
2020-03-27,46.988912
2020-03-30,44.879908
2020-03-31,43.929182
2020-04-01,44.129860
2020-04-02,50.207027
2020-04-03,56.229130
2020-04-06,55.147491
2020-04-07,52.589733
2020-04-08,54.280333
2020-04-09,51.769757
2020-04-10,51.254425
2020-04-13,51.849220
2020-04-14,51.752715
2020-04-15,46.789243
2020-04-16,47.337331
2020-04-17,47.643835
2020-04-20,44.389232
2020-04-21,36.031936
2020-04-22,37.597910
2020-04-23,43.292362
2020-04-24,43.447665
2020-04-27,40.703975
2020-04-28,40.975756
2020-04-29,42.580556
2020-04-30,46.377492
2020-05-01,46.026091
2020-05-04,47.570017
2020-05-05,52.573967
2020-05-06,49.998893
2020-05-07,49.502306
2020-05-08,51.351725
2020-05-11,50.354397
2020-05-12,49.684771
2020-05-13,49.764925
2020-05-14,52.488537
2020-05-15,54.300620
2020-05-18,58.324921
2020-05-19,57.282269
2020-05-20,59.607980
2020-05-21,60.653717
2020-05-22,59.046950
2020-05-25,60.331555
2020-05-26,60.931252
2020-05-27,58.337114
2020-05-28,58.884142
2020-05-29,60.718435
2020-06-01,62.813108
2020-06-02,64.128978
2020-06-03,64.788161
2020-06-04,65.080128
2020-06-05,67.185458
2020-06-08,66.030589
2020-06-09,65.637060
2020-06-10,65.150225
2020-06-11,60.209232
2020-06-12,59.050803
2020-06-15,61.279103
2020-06-16,62.084699
2020-06-17,62.261464
2020-06-18,63.434654
2020-06-19,66.074001
2020-06-22,67.964959
2020-06-23,67.305666
2020-06-24,65.257856
2020-06-25,66.095249
2020-06-26,65.107614
2020-06-29,66.026760
2020-06-30,65.930307
2020-07-01,66.635029
2020-07-02,67.942165
2020-07-03,68.896454
2020-07-06,68.857045
2020-07-07,68.878134
2020-07-08,69.580034
2020-07-09,68.246375
2020-07-10,69.807341
2020-07-13,68.373397
2020-07-14,69.846379
2020-07-15,69.810912
2020-07-16,69.362579
2020-07-17,69.369554
2020-07-20,69.324764
2020-07-21,71.057009
2020-07-22,71.809451
2020-07-23,70.278789
2020-07-24,70.348080
2020-07-27,70.941278
2020-07-28,70.669390
2020-07-29,71.303545
2020-07-30,70.656448
2020-07-31,70.734100
2020-08-03,70.958161
2020-08-04,71.384873
2020-08-05,73.233863
2020-08-06,72.731258
2020-08-07,72.016150
2020-08-10,72.537289
2020-08-11,72.303481
2020-08-12,73.961164
2020-08-13,74.760950
2020-08-14,73.904388
2020-08-17,74.831040
2020-08-18,74.082007
2020-08-19,74.201893
2020-08-20,73.721923
2020-08-21,73.051339
2020-08-24,73.673512
2020-08-25,75.784857
2020-08-26,75.681641
2020-08-27,75.218339
2020-08-28,75.311863
2020-08-31,74.599153
2020-09-01,74.497696
2020-09-02,72.772690
2020-09-03,71.790383
2020-09-04,69.695973
2020-09-07,69.755355
2020-09-08,67.074295
2020-09-09,68.217393
2020-09-10,66.960588
2020-09-11,67.035896
2020-09-14,66.956700
2020-09-15,68.150767
2020-09-16,70.356221
2020-09-17,72.096510
2020-09-18,72.374043
2020-09-21,70.395896
2020-09-22,70.421780
2020-09-23,70.719444
2020-09-24,71.090553
2020-09-25,71.115052
2020-09-28,72.203185
2020-09-29,69.743154
2020-09-30,70.953038
2020-10-01,69.032146
2020-10-02,66.761715
2020-10-05,70.388172
2020-10-06,71.096942
2020-10-07,71.138166
2020-10-08,73.023693
2020-10-09,72.000322
2020-10-12,70.797521
2020-10-13,71.513801
2020-10-14,72.563271
2020-10-15,72.227312
2020-10-16,72.256870
2020-10-19,72.886653
2020-10-20,73.551910
2020-10-21,72.590743
2020-10-22,74.525478
2020-10-23,73.813512
2020-10-26,72.598887
2020-10-27,72.720744
2020-10-28,71.168616
2020-10-29,69.132631
2020-10-30,68.844340
2020-11-02,71.990237
2020-11-03,73.433607
2020-11-04,75.131876
2020-11-05,74.249536
2020-11-06,71.627014
2020-11-09,72.638198
2020-11-10,75.193672
2020-11-11,75.155270
2020-11-12,75.037832
2020-11-13,75.259705
2020-11-16,76.368506
2020-11-17,75.038261
2020-11-18,75.609304
2020-11-19,75.166191
2020-11-20,76.604023
2020-11-23,76.991163
2020-11-24,80.539435
2020-11-25,81.675982
2020-11-26,80.656604
2020-11-27,81.799061
2020-11-30,80.531392
2020-12-01,79.177872
2020-12-02,80.258017
2020-12-03,81.325487
2020-12-04,81.541452
2020-12-07,81.094875
2020-12-08,81.676888
2020-12-09,81.813445
2020-12-10,83.623292
2020-12-11,83.137623
2020-12-14,83.528651
2020-12-15,83.729545
2020-12-16,84.350331
2020-12-17,84.868169
2020-12-18,84.896560
2020-12-21,82.225944
2020-12-22,80.460091
2020-12-23,82.696381
2020-12-24,82.854773
2020-12-25,83.483653
2020-12-28,82.910160
2020-12-29,83.363128
2020-12-30,83.647850
2020-12-31,83.971399
2021-01-04,82.573669
2021-01-05,86.313889
2021-01-06,87.116289
2021-01-07,87.488463
2021-01-08,90.275025
2021-01-11,89.246328
2021-01-12,90.230397
2021-01-13,89.123302
2021-01-14,89.931827
2021-01-15,87.955918
2021-01-18,87.617671
2021-01-19,89.275676
2021-01-20,88.961022
2021-01-21,89.429542
2021-01-22,87.940687
2021-01-25,89.073771
2021-01-26,89.196799
2021-01-27,87.875765
2021-01-28,87.246671
2021-01-29,87.650479
2021-02-01,89.413138
2021-02-02,91.667271
2021-02-03,92.683133
2021-02-04,93.710977
2021-02-05,94.313763
2021-02-08,94.497724
2021-02-09,95.175978
2021-02-10,94.870964
2021-02-11,94.754859
2021-02-12,97.084088
2021-02-15,97.913916
2021-02-16,97.908379
2021-02-17,99.347065
2021-02-18,97.723091
2021-02-19,95.590654
2021-02-22,98.502914
2021-02-23,97.177406
2021-02-24,100.170454
2021-02-25,99.779107
2021-02-26,96.703138
2021-03-01,95.488246
2021-03-02,95.124484
2021-03-03,97.366686
2021-03-04,101.668734
2021-03-05,104.734536
2021-03-08,103.322957
2021-03-09,102.036646
2021-03-10,102.715434
2021-03-11,104.526666
2021-03-12,104.039240
2021-03-15,103.805751
2021-03-16,103.716647
2021-03-17,102.315242
2021-03-18,97.034718
2021-03-19,99.497891
2021-03-22,98.653526
2021-03-23,93.669123
2021-03-24,98.528793
2021-03-25,95.623780
2021-03-26,99.060902
2021-03-29,100.041934
2021-03-30,98.549084
2021-03-31,97.368758
2021-04-01,100.043689
2021-04-02,100.292620
2021-04-05,97.286522
2021-04-06,97.348304
2021-04-07,97.357253
2021-04-08,96.680337
2021-04-09,96.504528
2021-04-12,96.763526
2021-04-13,97.528433
2021-04-14,100.814831
2021-04-15,101.369897
2021-04-16,101.364624
2021-04-19,101.976516
2021-04-20,101.392849
2021-04-21,99.550515
2021-04-22,100.158414
2021-04-23,99.571073
2021-04-26,99.408527
2021-04-27,100.303652
2021-04-28,101.160535
2021-04-29,103.571302
2021-04-30,101.196591
2021-05-03,102.269229
2021-05-04,104.327531
2021-05-05,102.643537
2021-05-06,102.623989
2021-05-07,103.074452
2021-05-10,103.093945
2021-05-11,103.663390
2021-05-12,104.116358
2021-05-13,101.515028
2021-05-14,103.792809
2021-05-17,104.789338
2021-05-18,102.202927
2021-05-19,99.620878
2021-05-20,97.956959
2021-05-21,100.231436
2021-05-24,102.561730
2021-05-25,102.304491
2021-05-26,101.860207
2021-05-27,102.388750
2021-05-28,101.504760
2021-05-31,102.266363
2021-06-01,103.409676
2021-06-02,103.777857
2021-06-03,104.382504
2021-06-04,104.665470
2021-06-07,104.789242
2021-06-08,105.891116
2021-06-09,105.306228
2021-06-10,106.097656
2021-06-11,106.484688
2021-06-14,107.259073
2021-06-15,109.066363
2021-06-16,108.427948
2021-06-17,107.075064
2021-06-18,107.454001
2021-06-21,109.528280
2021-06-22,108.599921
2021-06-23,109.321209
2021-06-24,109.524232
2021-06-25,109.567267
2021-06-28,107.499702
2021-06-29,109.118931
2021-06-30,109.703660
2021-07-01,110.959027
2021-07-02,111.132334
2021-07-05,112.791297
2021-07-06,110.089894
2021-07-07,108.211501
2021-07-08,109.240999
2021-07-09,110.360292
2021-07-12,110.341543
2021-07-13,111.868691
2021-07-14,109.862796
2021-07-15,108.507407
2021-07-16,108.032658
2021-07-19,102.735942
2021-07-20,102.593740
2021-07-21,107.076924
2021-07-22,108.715651
2021-07-23,109.257507
2021-07-26,108.965702
2021-07-27,108.820731
2021-07-28,108.701698
2021-07-29,109.982949
2021-07-30,110.539453
2021-08-02,107.964007
2021-08-03,107.324258
2021-08-04,105.237462
2021-08-05,106.486012
2021-08-06,105.323102
2021-08-09,104.023635
2021-08-10,105.953955
2021-08-11,107.212358
2021-08-12,107.077930
2021-08-13,106.112982
2021-08-16,105.360645
2021-08-17,104.750350
2021-08-18,102.627873
2021-08-19,101.484189
2021-08-20,99.290238
2021-08-23,104.676692
2021-08-24,107.451646
2021-08-25,107.251605
2021-08-26,107.035586
2021-08-27,108.721391
2021-08-30,108.612959
2021-08-31,107.759805
2021-09-01,106.748152
2021-09-02,109.010114
2021-09-03,108.825890
2021-09-06,108.338144
2021-09-07,107.478012
2021-09-08,109.318215
2021-09-09,107.622821
2021-09-10,108.823229
2021-09-13,109.748019
2021-09-14,109.379043
2021-09-15,110.995722
2021-09-16,111.134195
2021-09-17,111.116779
2021-09-20,109.614129
2021-09-21,109.969421
2021-09-22,110.363431
2021-09-23,112.193570
2021-09-24,113.028672
2021-09-27,114.544957
2021-09-28,113.510985
2021-09-29,114.213151
2021-09-30,114.943864
2021-10-01,116.473620
2021-10-04,119.083365
2021-10-05,120.665690
2021-10-06,118.553384
2021-10-07,120.577759
2021-10-08,120.942529
2021-10-11,122.390801
2021-10-12,122.250249
2021-10-13,122.205778
2021-10-14,122.740180
2021-10-15,124.007956
2021-10-18,122.975052
2021-10-19,123.892120
2021-10-20,125.089381
2021-10-21,123.841842
2021-10-22,123.375987
2021-10-25,124.349879
2021-10-26,124.836879
2021-10-27,122.498329
2021-10-28,122.533109
2021-10-29,121.974422
2021-11-01,123.425037
2021-11-02,122.749074
2021-11-03,118.956396
2021-11-04,117.352985
2021-11-05,119.227330
2021-11-08,120.659038
2021-11-09,123.049514
2021-11-10,119.910108
2021-11-11,120.065357
2021-11-12,119.714485
2021-11-15,119.988928
2021-11-16,120.009007
2021-11-17,117.502053
2021-11-18,118.482657
2021-11-19,115.565821
2021-11-22,116.561658
2021-11-23,118.576340
2021-11-24,118.786339
2021-11-25,118.885080
2021-11-26,106.891953
2021-11-29,108.837930
2021-11-30,104.959397
2021-12-01,103.131922
2021-12-02,105.466848
2021-12-03,104.884568
2021-12-06,108.836707
2021-12-07,110.767027
2021-12-08,111.962904
2021-12-09,109.250797
2021-12-10,110.847661
2021-12-13,109.675590
2021-12-14,108.008478
2021-12-15,109.109823
2021-12-16,109.407487
2021-12-17,107.052055
2021-12-20,106.603133
2021-12-21,108.796766
2021-12-22,110.544940
2021-12-23,111.840571
2021-12-24,110.226612
2021-12-27,114.202290
2021-12-28,114.327290
2021-12-29,114.819083
2021-12-30,114.663780
2021-12-31,113.123690
2022-01-03,114.443767
2022-01-04,116.009741
2022-01-05,116.645918
2022-01-06,118.708320
2022-01-07,118.674393
2022-01-10,117.729472
2022-01-11,121.849692
2022-01-12,123.136536
2022-01-13,121.658814
2022-01-14,124.686641
2022-01-17,124.812439
2022-01-18,127.670796
2022-01-19,127.618921
2022-01-20,126.286807
2022-01-21,126.787068
2022-01-24,125.804175
2022-01-25,126.046288
2022-01-26,127.734599
2022-01-27,127.898425
2022-01-28,128.259786
2022-01-31,128.412960
2022-02-01,128.331209
2022-02-02,128.752219
2022-02-03,131.484190
2022-02-04,133.660512
2022-02-07,134.217015
2022-02-08,132.738702
2022-02-09,133.360235
2022-02-10,132.728530
2022-02-11,137.663988
2022-02-14,138.377765
2022-02-15,135.592639
2022-02-16,133.564004
2022-02-17,134.374554
2022-02-18,134.451038
2022-02-21,139.109603
2022-02-22,134.051490
2022-02-23,136.000981
2022-02-24,137.323668
2022-02-25,135.512384
2022-02-28,139.968884
2022-03-01,152.009040
2022-03-02,160.846945
2022-03-03,155.855031
2022-03-04,165.655326
2022-03-07,173.878302
2022-03-08,179.933052
2022-03-09,158.225804
2022-03-10,154.204216
2022-03-11,158.050633
2022-03-14,149.675978
2022-03-15,140.569806
2022-03-16,140.047599
2022-03-17,146.017560
2022-03-18,147.362191
2022-03-21,158.583916
2022-03-22,156.160310
2022-03-23,165.576607
2022-03-24,161.693866
2022-03-25,164.259991
2022-03-28,151.272306
2022-03-29,153.681477
2022-03-30,157.224104
2022-03-31,150.351936
2022-04-01,148.385136
2022-04-04,153.102125
2022-04-05,149.843954
2022-04-06,144.458938
2022-04-07,144.207129
2022-04-08,145.650340
2022-04-11,142.113355
2022-04-12,149.288833
2022-04-13,154.467312
2022-04-14,156.753136
2022-04-15,156.670159
2022-04-18,159.245177
2022-04-19,153.033685
2022-04-20,152.781077
2022-04-21,154.067442
2022-04-22,150.198762
2022-04-25,146.297646
2022-04-26,149.001822
2022-04-27,148.710815
2022-04-28,151.739229
2022-04-29,150.406209
2022-05-02,152.373383
2022-05-03,150.082661
2022-05-04,155.388855
2022-05-05,157.022254
2022-05-06,159.926945
2022-05-09,150.039518
2022-05-10,145.366413
2022-05-11,152.818094
2022-05-12,153.963425
2022-05-13,158.567291
2022-05-16,161.758466
2022-05-17,160.324679
2022-05-18,156.185229
2022-05-19,158.988463
2022-05-20,161.108595
2022-05-23,161.749355
2022-05-24,159.424596
2022-05-25,159.476686
2022-05-26,162.954872
2022-05-27,164.443355
2022-05-30,168.108743
2022-05-31,166.090227
2022-06-01,165.742712
2022-06-02,169.587208
2022-06-03,174.182657
2022-06-06,173.546476
2022-06-07,173.248551
2022-06-08,177.073931
2022-06-09,175.699052
2022-06-10,173.332918
2022-06-13,173.503082
2022-06-14,172.301024
2022-06-15,169.801686
2022-06-16,169.949001
2022-06-17,163.105911
2022-06-20,163.620394
2022-06-21,164.719658
2022-06-22,155.021086
2022-06-23,153.482116
